cp,tp
0,0.000664224
0,0.00064909
0,0.000630592
0,0.000548195
0,0.000465798
0,0.000395171
0,0.000406942
0,0.000408624
0,0.000411987
0,0.000427121
0,0.000450663
0,0.000480932
0,0.000522971
0,0.000556603
0,0.000593598
0,0.000627229
0,0.000642364
0,0.000657498
0,0.000652453
0,0.000633956
0,0.000613777
0,0.000591916
0,0.000588553
0,0.000586871
0,0.00058519
0,0.000571737
0,0.000549877
0,0.000528016
0,0.000507837
0,0.000494384
0,0.00047925
0,0.000465798
0,0.000464116
0,0.000465798
0,0.000467479
0,0.000459071
0,0.000448982
0,0.000438892
0,0.000432166
0,0.000427121
0,0.000420395
0,0.000413669
0,0.000406942
0,0.000401898
0,0.000396853
0,0.00039349
0,0.000388445
0,0.000386763
0,0.0003834
0,0.000380037
0,0.000378355
0,0.000373311
0,0.000369948
0,0.000366584
0,0.00036154
0,0.000356495
0,0.000349769
0,0.000344724
0,0.000339679
0,0.000336316
0,0.000332953
0,0.000326226
0,0.000321182
0,0.000312774
0,0.000304366
0,0.000295958
0,0.000285869
0,0.000279142
0,0.000272416
0,0.000264008
0,0.0002556
0,0.000247192
0,0.000240466
0,0.00023374
0,0.000227013
0,0.000220287
0,0.000215242
0,0.000213561
0,0.000211879
0,0.000211879
0,0.000210197
0,0.000208516
0,0.000206834
0,0.000208516
0,0.000210197
0,0.000210197
0,0.000211879
0,0.000215242
0,0.000216924
0,0.000218605
0,0.00022365
0,0.000225332
0,0.000228695
0,0.000228695
0,0.000230376
0,0.000232058
0,0.000232058
0,0.000232058
0,0.000232058
0,0.000232058
0,0.000232058
0,0.000252237
0,0.000250555
0,0.000252237
0,0.000253919
0,0.000257282
0,0.000258963
0,0.000262326
0,0.000253919
0,0.000245511
0,0.000245511
0,0.000247192
0,0.000250555
0,0.000253919
0,0.000257282
0,0.000253919
0,0.000252237
0,0.000252237
0,0.000252237
0,0.000252237
0,0.000252237
0,0.000274098
0,0.000282505
0,0.000284187
0,0.000285869
0,0.000285869
0,0.000285869
0,0.000282505
0,0.000289232
0,0.000316137
0,0.000343042
0,0.000336316
0,0.00032959
0,0.0003195
0,0.000307729
0,0.000295958
0,0.000285869
0,0.000270734
0,0.000252237
0,0.000237103
0,0.00022365
0,0.000210197
0,0.000195063
0,0.000179929
1.17E-06,0.000166476
2.34E-06,0.000153024
2.93E-06,0.000141253
3.51E-06,0.000132845
1.76E-06,0.000122755
1.17E-06,0.000112666
1.17E-06,0.000109303
1.17E-06,0.000104258
5.85E-07,9.92E-05
0,9.42E-05
0,8.91E-05
0,8.41E-05
0,8.07E-05
0,7.57E-05
0,7.23E-05
0,6.73E-05
0,6.39E-05
0,6.05E-05
0,5.72E-05
0,5.72E-05
0,5.89E-05
0,5.89E-05
0,6.05E-05
0,6.56E-05
0,7.06E-05
0,7.90E-05
0,9.08E-05
0,0.000102576
0,0.000110984
0,0.000124437
0,0.00013789
0,0.000149661
0,0.000154705
0,0.00015975
0,0.000166476
0,0.000168158
0,0.00016984
0,0.000173203
0,0.000173203
0,0.000171521
0,0.000173203
0,0.000174884
0,0.000174884
0,0.000176566
0,0.000176566
0,0.000173203
0,0.000171521
0,0.000168158
0,0.000166476
0,0.000161432
0,0.000156387
0,0.000154705
0,0.000154705
0,0.000154705
0,0.000158069
0,0.00015975
0,0.00015975
0,0.000164795
0,0.000168158
0,0.000173203
0,0.000168158
0,0.00015975
0,0.000161432
0,0.000161432
0,0.000161432
0,0.000161432
0,0.00015975
0,0.000156387
0,0.000151342
0,0.000146297
0,0.000144616
0,0.000142934
0,0.000147979
0,0.000154705
0,0.000151342
0,0.000147979
0,0.000144616
0,0.000142934
0,0.000139571
0,0.00013789
0,0.000136208
0,0.000136208
0,0.000136208
0,0.00013789
0,0.000139571
0,0.000139571
0,0.000146297
0,0.000153024
0,0.00015975
0,0.000166476
0,0.000173203
0,0.000181611
0,0.000186655
0,0.000193382
0,0.000198426
0,0.000203471
0,0.00020179
0,0.000200108
0,0.000198426
0,0.000196745
0,0.000195063
0,0.000193382
0,0.000186655
0,0.000179929
0,0.000173203
0,0.00016984
0,0.000168158
0,0.000166476
0,0.000164795
0,0.00015975
0,0.000156387
0,0.000153024
0,0.000147979
5.85E-07,0.000146297
5.85E-07,0.000144616
5.85E-07,0.000139571
0,0.000134526
0,0.000131163
0,0.000132845
0,0.000136208
0,0.00013789
0,0.000142934
0,0.000151342
0,0.000158069
0,0.000164795
0,0.000171521
0,0.000179929
0,0.000188337
0,0.000198426
0,0.000210197
0,0.000218605
0,0.000232058
0,0.000247192
0,0.000264008
0,0.000275779
0,0.000289232
0,0.000301003
0,0.000314455
0,0.00032959
0,0.000344724
0,0.000356495
0,0.000363221
0,0.000369948
0,0.000380037
0,0.000386763
0,0.000388445
0,0.000391808
0,0.000381719
0,0.000374992
0,0.000374992
0,0.000376674
0,0.000381719
0,0.000388445
0,0.00039349
0,0.000395171
0,0.000396853
0,0.000391808
0,0.000378355
0,0.000371629
0,0.000364903
0,0.00035145
0,0.000339679
0,0.000327908
0,0.000311092
0,0.000295958
0,0.000279142
0,0.00026569
0,0.000253919
0,0.000250555
0,0.000247192
0,0.000238784
0,0.00023374
0,0.000230376
0,0.000232058
0,0.000235421
0,0.000232058
0,0.000237103
0,0.000248874
0,0.000260645
0,0.000262326
0,0.000264008
0,0.00026569
0,0.000272416
0,0.000277461
0,0.000282505
0,0.000289232
0,0.000295958
0,0.000302684
0,0.000307729
0,0.0003195
0,0.000332953
0,0.000346405
0,0.000363221
0,0.000378355
0,0.000385082
0,0.000395171
0,0.000410305
0,0.000423758
0,0.000437211
0,0.000448982
0,0.000460753
0,0.000467479
0,0.000475887
0,0.000485977
0,0.00048934
0,0.000484295
0,0.00047925
0,0.000482613
0,0.000477569
0,0.000470842
0,0.000464116
0,0.000459071
0,0.000454027
0,0.000450663
0,0.000448982
0,0.000437211
0,0.000427121
0,0.000417032
0,0.000410305
0,0.000403579
0,0.000396853
0,0.00039349
0,0.000391808
0,0.000388445
0,0.000385082
0,0.000381719
0,0.000380037
0,0.0003834
0,0.0003834
0,0.000385082
0,0.000386763
0,0.000391808
0,0.00039349
0,0.00039349
0,0.000396853
0,0.000401898
0,0.000403579
0,0.000406942
0,0.000406942
0,0.000408624
0,0.000408624
0,0.000408624
0,0.000408624
0,0.000408624
0,0.000408624
0,0.000410305
0,0.000413669
0,0.000413669
0,0.000413669
0,0.000413669
0,0.000411987
0,0.000411987
0,0.00041535
0,0.000417032
0,0.00041535
0,0.00041535
0,0.000420395
0,0.000423758
0,0.000430484
0,0.000438892
0,0.000450663
0,0.000460753
0,0.000474206
0,0.00048934
0,0.000502792
0,0.00052129
0,0.000541469
0,0.000558285
0,0.000581827
0,0.000610413
0,0.000640682
0,0.000659179
0,0.000677677
0,0.000696174
0,0.000714671
0,0.000723079
0,0.000729806
0,0.000739895
0,0.00074494
0,0.000739895
0,0.000733169
0,0.000733169
0,0.000736532
0,0.000736532
0,0.000726443
0,0.000716353
0,0.000707945
0,0.000699537
0,0.000686085
0,0.000672632
0,0.000679358
0,0.000657498
0,0.000659179
0,0.000660861
0,0.000657498
0,0.000650771
0,0.000642364
0,0.000640682
0,0.000625548
0,0.000605369
0,0.000586871
0,0.000570056
0,0.00055324
0,0.000546513
0,0.000534742
0,0.000522971
0,0.0005112
0,0.000501111
0,0.000492703
0,0.000491021
0,0.000502792
0,0.000533061
0,0.000561648
0,0.00054315
0,0.000492703
0,0.0004473
0,0.000422077
0,0.000391808
0,0.000359858
0,0.000334634
0,0.000324545
0,0.000316137
0,0.000285869
0,0.000275779
0,0.000280824
0,0.000285869
0,0.000289232
0,0.000292595
0,0.000294276
0,0.000299321
0,0.000326226
0,0.000358177
0,0.00036154
0,0.000324545
0,0.00028755
0,0.000289232
0,0.000285869
0,0.000280824
0,0.000275779
0,0.000277461
0,0.000279142
0,0.000277461
0,0.000284187
0,0.000284187
0,0.000285869
0,0.000289232
0,0.00029764
0,0.000306048
0,0.000314455
0,0.000317819
0,0.000324545
0,0.000326226
0,0.000317819
0,0.000309411
0,0.000299321
0,0.000285869
0,0.000274098
0,0.000260645
0,0.000258963
0,0.000257282
0,0.000253919
0,0.000252237
0,0.000257282
0,0.000258963
0,0.000260645
0,0.000258963
0,0.000257282
0,0.000262326
0,0.000284187
0,0.00028755
0,0.000292595
0,0.000327908
0,0.000363221
0,0.000378355
0,0.000374992
0,0.000378355
0,0.000380037
0,0.000376674
0,0.000371629
0,0.000366584
0,0.000364903
0,0.000359858
0,0.000353132
0,0.000349769
0,0.00035145
0,0.000353132
0,0.000359858
0,0.000366584
0,0.000368266
0,0.000371629
0,0.000371629
0,0.000371629
0,0.000371629
0,0.000373311
0,0.000380037
0,0.000386763
0,0.000400216
0,0.000423758
0,0.000448982
0,0.000440574
0,0.000385082
0,0.000322863
0,0.000260645
0,0.000250555
0,0.000240466
0,0.000230376
0,0.000221969
0,0.000213561
0,0.000203471
0,0.000198426
0,0.000193382
0,0.000188337
0,0.000198426
0,0.000213561
0,0.000216924
0,0.000227013
0,0.000258963
0,0.000292595
0,0.000294276
0,0.00028755
0,0.000277461
0,0.000267371
0,0.000262326
0,0.000258963
0,0.000258963
0,0.000253919
0,0.000257282
0,0.000260645
0,0.000243829
0,0.000195063
0,0.000144616
0,0.000117711
0,0.0001278
0,0.000117711
0,0.000109303
0,0.000107621
0,0.00010594
0,8.74E-05
0,7.90E-05
0,8.24E-05
0,8.58E-05
0,8.74E-05
0,8.41E-05
0,8.24E-05
0,8.24E-05
0,8.24E-05
0,8.41E-05
0,8.74E-05
0,8.74E-05
0,8.58E-05
0,8.74E-05
0,8.91E-05
0,8.91E-05
0,8.91E-05
0,9.42E-05
0,0.000100895
0,0.000104258
0,0.000107621
0,0.000112666
0,0.000117711
0,0.000122755
0,0.000129482
0,0.00013789
0,0.000142934
0,0.000151342
0,0.000166476
0,0.000179929
0,0.000190019
0,0.000200108
0,0.000208516
0,0.000218605
0,0.000227013
0,0.000237103
0,0.000243829
0,0.000247192
0,0.000253919
0,0.000264008
0,0.000267371
0,0.000269053
0,0.000272416
0,0.000275779
0,0.000280824
0,0.000289232
0,0.000301003
0,0.000304366
0,0.000309411
0,0.000316137
0,0.000326226
0,0.000337998
0,0.000359858
0,0.000380037
0,0.000400216
0,0.000423758
0,0.000448982
0,0.000472524
0,0.000529698
0,0.000598642
0,0.000667587
0,0.00073485
0,0.000847516
0,0.000958501
0,0.001045943
0,0.001104798
0,0.001190559
0,0.001276319
0,0.001323403
0,0.001345264
0,0.001365443
0,0.001367124
0,0.001350309
0,0.001336856
0,0.00132004
0,0.001306588
0,0.001291453
0,0.001271274
0,0.00122419
0,0.00117038
0,0.001116569
0,0.001061077
0,0.001003903
5.85E-07,0.000955137
2.93E-06,0.000940003
4.10E-06,0.000918143
4.10E-06,0.000892919
4.10E-06,0.000876103
5.85E-06,0.000866014
7.61E-06,0.000857606
6.44E-06,0.000847516
7.61E-06,0.000842472
9.36E-06,0.000839108
1.17E-05,0.000835745
1.35E-05,0.00084079
1.58E-05,0.000842472
1.87E-05,0.000847516
2.22E-05,0.000855924
2.22E-05,0.000855924
2.22E-05,0.000855924
2.58E-05,0.000857606
3.16E-05,0.000860969
3.57E-05,0.00086265
3.45E-05,0.000855924
3.39E-05,0.000842472
2.98E-05,0.000832382
2.69E-05,0.000822293
2.98E-05,0.000815566
3.34E-05,0.00080884
3.98E-05,0.000807158
3.69E-05,0.000813885
3.92E-05,0.000822293
4.10E-05,0.000829019
4.04E-05,0.000847516
3.86E-05,0.000867695
3.98E-05,0.000896282
4.27E-05,0.000928232
5.50E-05,0.000971953
6.85E-05,0.001022401
9.31E-05,0.001084619
0.000132272,0.001165335
0.000171486,0.001246051
0.000241134,0.001340219
0.000330681,0.001417572
0.000433104,0.001518467
0.000535527,0.001619361
0.000490461,0.001516785
0.000445395,0.001412527
0.000410278,0.001326767
0.000359359,0.001261185
0.000245231,0.001161972
0.000131102,0.001062758
8.90E-05,0.001030808
9.54E-05,0.00104258
9.48E-05,0.00106444
9.66E-05,0.001148519
0.000119982,0.00123428
0.000129931,0.001303224
0.000142807,0.001358717
0.000164462,0.00136208
0.000186703,0.001367124
0.000122908,0.001195603
0.000128175,0.001182151
8.72E-05,0.001049306
4.62E-05,0.000918143
3.45E-05,0.000913098
3.04E-05,0.00093664
1.64E-05,0.000953456
2.93E-06,0.000997177
6.44E-06,0.001109843
1.11E-05,0.00123428
1.17E-05,0.001304906
6.44E-06,0.001293135
1.17E-06,0.001283045
1.17E-06,0.001284727
5.85E-07,0.00126623
5.85E-07,0.001244369
5.85E-07,0.001220827
5.85E-07,0.001214101
0,0.001205693
0,0.001180469
5.85E-07,0.001182151
5.85E-07,0.001204011
1.17E-06,0.001227553
1.17E-06,0.001244369
5.85E-07,0.001254459
0,0.001264548
0,0.001267911
0,0.001271274
5.85E-07,0.001274638
5.85E-07,0.001279682
5.85E-07,0.001286409
5.85E-07,0.001293135
5.85E-07,0.00129818
1.17E-06,0.001301543
1.76E-06,0.001303224
2.93E-06,0.001303224
1.76E-06,0.001296498
1.17E-06,0.001284727
0,0.001279682
0,0.001254459
0,0.001195603
0,0.001131703
0,0.00107453
0,0.001020719
0,0.00096859
0,0.000923187
0,0.000882829
0,0.000844153
0,0.000805477
0,0.000783616
0,0.000761756
0,0.00073485
0,0.000714671
0,0.000701219
0,0.000689448
0,0.000686085
0,0.000689448
0,0.000691129
0,0.000684403
0,0.00068104
0,0.00068104
0,0.000679358
0,0.000675995
0,0.00067095
0,0.000662542
0,0.000650771
0,0.000642364
0,0.000630592
0,0.000620503
5.85E-07,0.000612095
5.85E-07,0.000602006
1.17E-06,0.000600324
1.76E-06,0.000602006
2.34E-06,0.000605369
2.34E-06,0.000610413
1.17E-06,0.000620503
5.85E-07,0.000628911
5.85E-07,0.000647408
5.85E-07,0.000664224
5.85E-07,0.000691129
5.85E-07,0.000718035
5.85E-07,0.000786979
5.85E-07,0.000855924
0,0.000897964
0,0.000918143
0,0.000891237
0,0.000864332
0,0.000820611
0,0.0007668
0,0.000721398
1.17E-06,0.0007029
2.93E-06,0.000697856
6.44E-06,0.000707945
1.05E-05,0.000726443
1.81E-05,0.000778571
2.58E-05,0.000829019
3.28E-05,0.000803795
3.34E-05,0.001030808
4.21E-05,0.00125614
5.03E-05,0.001483153
4.10E-05,0.001621043
2.75E-05,0.001733709
2.63E-05,0.001891777
2.05E-05,0.001984264
1.23E-05,0.002007806
7.02E-06,0.002039756
5.85E-06,0.002036393
8.78E-06,0.001985946
1.17E-05,0.001935498
1.64E-05,0.001821151
2.05E-05,0.001698396
1.93E-05,0.001560506
1.87E-05,0.001424298
2.69E-05,0.00144784
3.45E-05,0.001471382
4.21E-05,0.001525193
3.16E-05,0.001755569
3.45E-05,0.001925409
3.80E-05,0.002093567
4.33E-05,0.002297038
4.97E-05,0.002520688
5.56E-05,0.002747702
6.56E-05,0.002922586
7.96E-05,0.003041978
9.01E-05,0.00319332
9.95E-05,0.003302623
0.000104179,0.003252175
0.000109447,0.003201728
0.000118811,0.003169778
0.000125834,0.003112604
0.000123493,0.003036933
0.000121152,0.002959581
0.000136369,0.002939402
0.000156269,0.002932675
0.000172656,0.002919223
0.000181435,0.002868775
0.000199579,0.002816646
0.000218893,0.002766199
0.000263959,0.002737612
0.000346483,0.00273593
0.000429007,0.002734249
0.000515043,0.002685483
0.000454174,0.002493783
0.000435445,0.00235253
0.000416716,0.002211278
0.000493973,0.002243228
0.000571229,0.002276859
0.000707598,0.00236262
0.00067892,0.002313854
0.000651412,0.002275178
0.000623319,0.00223482
0.000649071,0.002244909
0.000710525,0.00228863
0.000767296,0.002323943
0.000791878,0.002328988
0.000821142,0.002334033
0.000865623,0.002347486
0.000904251,0.00235253
0.000920053,0.002332351
0.000937026,0.002310491
0.000937026,0.00228863
0.000949902,0.002283585
0.000961023,0.002271814
0.000971558,0.002260043
0.000990872,0.002268451
0.001012527,0.002280222
0.001041206,0.00229872
0.001047644,0.002303764
0.001002577,0.002258362
0.000951658,0.002206233
0.000906592,0.002169238
0.000871476,0.002157467
0.000836944,0.002147378
0.000867379,0.00220287
0.000887863,0.002253317
0.000913615,0.002313854
0.000939368,0.002374391
0.001030671,0.002503872
0.001122559,0.002631673
0.00114597,0.00268212
0.001195718,0.002786378
0.001367789,0.003030207
0.00153869,0.003274036
0.001718955,0.003517865
0.001905072,0.003763376
0.002097628,0.004010568
0.002225804,0.004172
0.002158497,0.004143413
0.002056074,0.004087921
0.001970038,0.004049244
0.001954236,0.004084558
0.001937848,0.004118189
0.001917949,0.004133323
0.001946042,0.004208994
0.001972379,0.004284666
0.001998131,0.004358655
0.002045539,0.004454505
0.002098799,0.004553718
0.002184249,0.004686563
0.002219951,0.00477905
0.002213513,0.004834542
0.002212927,0.004893397
0.002214683,0.00494889
0.002218195,0.004999337
0.002222292,0.005051466
0.002198881,0.005088461
0.00219654,0.005138908
0.002242777,0.005222987
0.002446453,0.005893937
0.002470449,0.005935977
0.002427724,0.005915798
0.002373293,0.00588553
0.00233525,0.005846853
0.002300719,0.005803132
0.002225218,0.005744277
0.002208245,0.005749322
0.002217024,0.005759411
0.002201807,0.00572578
0.002181908,0.005690466
0.002157912,0.005653472
0.002129818,0.005621522
0.002104651,0.005608069
0.002119869,0.005636656
0.002162594,0.005656835
0.002205319,0.005677014
0.002235168,0.005677014
0.002264432,0.005677014
0.002299548,0.005697193
0.002378561,0.005767819
0.002496201,0.005867032
0.002629059,0.005974653
0.002714509,0.006055369
0.002768939,0.006115906
0.002863754,0.006220164
0.00294101,0.006302561
0.002932231,0.006297517
0.002890677,0.006267248
0.002853804,0.006235298
0.002837417,0.006199985
0.002812835,0.006147856
0.002736164,0.005984743
0.002600965,0.005764456
0.002585163,0.005655153
0.00258926,0.005564348
0.002511418,0.005413006
0.002413092,0.005244848
0.002431235,0.00522635
0.002415433,0.005180948
0.002338176,0.005069963
0.002247459,0.0049388
0.002197125,0.004851358
0.002208831,0.004829497
0.002209416,0.004800911
0.002183664,0.004753826
0.002140939,0.004689926
0.002125721,0.004656295
0.002110504,0.004620982
0.002147377,0.004656295
0.002183664,0.004689926
0.002207075,0.004698334
0.002201807,0.004676474
0.002195369,0.004664703
0.002190687,0.004664703
0.0022498,0.004738692
0.002351053,0.004858084
0.002447623,0.004943845
0.002526635,0.004987566
0.002602136,0.005026242
0.0027268,0.005110321
0.002809323,0.005150679
0.002729141,0.005026242
0.00266476,0.004920303
0.002699877,0.004925347
0.002815761,0.005026242
0.002917014,0.005105277
0.003015926,0.005182629
0.003058651,0.005197763
0.003087329,0.005197763
0.003034069,0.005127137
0.002988418,0.0050666
0.002947449,0.005017834
0.002883653,0.004952253
0.00285556,0.004925347
0.002880727,0.004960661
0.002891262,0.004979158
0.002890677,0.004990929
0.002959739,0.005096869
0.0030885,0.005261663
0.003217261,0.005424777
0.003336072,0.005529035
0.003454297,0.005631611
0.003432057,0.005655153
0.003413328,0.005634974
0.003804877,0.005998195
0.004410053,0.006568251
0.004897587,0.007081133
0.005305524,0.007553657
0.005786621,0.008059812
0.006208605,0.008465073
0.005972153,0.008209473
0.004345672,0.006601883
0.002977298,0.005239803
0.002629059,0.004851358
0.002150888,0.004336795
0.000890204,0.00306552
0.000865038,0.002993212
0.000777831,0.00276788
0.000681261,0.002517325
0.000656094,0.002360938
0.000649656,0.002228093
0.000712866,0.00219278
0.000660191,0.002070025
0.000578838,0.001964085
0.000577667,0.00197922
0.000578838,0.001975856
0.000582935,0.001943906
0.00056245,0.001901867
0.000480511,0.001824514
0.000352921,0.001686625
0.000327169,0.00161768
0.000300832,0.001547053
0.000333022,0.001594138
0.000364627,0.00163954
0.000409108,0.001652993
0.000454174,0.001644585
0.000441883,0.001615998
0.000400329,0.00157564
0.000423154,0.001584048
0.000491046,0.001622725
0.000760273,0.001853101
0.001087442,0.002150741
0.001331502,0.002389525
0.00182606,0.002862049
0.002201807,0.003226952
0.002101725,0.003164733
0.001990523,0.003092425
0.001810258,0.002956217
0.001841277,0.003026844
0.001898634,0.003127739
0.001960674,0.003233678
0.001946627,0.003226952
0.001913266,0.003191639
0.001907999,0.003188275
0.001919119,0.003196683
0.001951895,0.003220225
0.002005155,0.003262265
0.002020957,0.003268991
0.001981158,0.003223589
0.001934336,0.003173141
0.001886344,0.003124375
0.001884003,0.003119331
0.001893952,0.003114286
0.001903902,0.003110923
0.001898634,0.003109241
0.001892782,0.00310756
0.001923801,0.003147918
0.001964771,0.003208454
0.001977061,0.00323536
0.001971794,0.003242086
0.001967112,0.003262265
0.001961844,0.003290852
0.001972379,0.003337936
0.001974135,0.00338502
0.001947798,0.003415289
0.00193141,0.00344892
0.001923801,0.003489278
0.001948383,0.003548134
0.001970038,0.003603626
0.001977647,0.003642302
0.001842448,0.003519547
0.001751145,0.003442194
0.001668036,0.003371568
0.001501817,0.003213499
0.001315115,0.003031889
0.001130753,0.002858686
0.001002577,0.002734249
0.000909518,0.002645125
0.000813533,0.002557683
0.000751494,0.002505554
0.000740374,0.002505554
0.000731009,0.002500509
0.000724571,0.002492101
0.000722816,0.002505554
0.000725157,0.002520688
0.000727498,0.002537504
0.000752665,0.002591315
0.000778417,0.002645125
0.000776076,0.002668667
0.000737447,0.002665304
0.000704087,0.002653533
0.000677749,0.002641762
0.000644974,0.002614857
0.000608101,0.002579544
0.000571229,0.002549275
0.000570644,0.002545912
0.000609857,0.002559365
0.000611028,0.002540867
0.000611613,0.002524051
0.000606931,0.002510599
0.000595811,0.00249042
0.000540209,0.002428201
0.000536698,0.002431565
0.000507434,0.002423157
0.000473488,0.002414749
0.000441298,0.002387843
0.000410278,0.002354212
0.00038277,0.002332351
0.00036053,0.002303764
0.000344727,0.002268451
0.000334778,0.002238183
0.000321316,0.002186054
0.000303173,0.002100293
0.000284444,0.002019577
0.000259862,0.001943906
0.000211285,0.001863191
0.000209529,0.001819469
0.000207188,0.00177743
0.000162121,0.00170344
0.000117055,0.001629451
9.36E-05,0.001579004
8.60E-05,0.001565551
8.60E-05,0.001557143
8.72E-05,0.001547053
8.78E-05,0.001536964
8.78E-05,0.001528556
9.31E-05,0.001545372
9.31E-05,0.001545372
8.02E-05,0.001503332
7.61E-05,0.001501651
7.49E-05,0.001505014
8.14E-05,0.00152183
8.60E-05,0.001531919
8.14E-05,0.001499969
6.73E-05,0.001437751
4.68E-05,0.001414209
2.58E-05,0.001397393
1.81E-05,0.00138394
1.40E-05,0.001372169
2.40E-05,0.001387303
2.46E-05,0.001388985
2.46E-05,0.001377214
3.34E-05,0.001365443
4.16E-05,0.001338538
5.03E-05,0.001286409
5.50E-05,0.001241006
5.44E-05,0.001217464
